img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
37f60380-ec90-4944-9b1d-7ff4b1000309.jpeg,1365,1024,365,314,926,824,culex
efa71e0f-c7a1-409b-8d4b-26aecf7248b7.jpeg,538,956,98,343,448,804,culex
e6097d59-bea6-4c15-a782-16d5648b30b1.jpeg,3456,4608,1246,1716,1966,2689,albopictus
69d9b415-62bb-4a74-85f3-65f47d5146d2.jpeg,2240,3968,754,1488,1155,1941,albopictus
6e05d2f3-5a45-458a-bb34-27f40d588c76.jpeg,3024,4032,784,1913,1511,2521,culex
42d472d7-bc4c-4cb3-a5b5-90c6ac399b7b.jpeg,1960,4032,336,1251,745,1672,albopictus
ba52ad5e-27d3-4b7d-a8cd-4de89e8ee493.jpeg,1024,1818,348,702,758,1044,japonicus/koreicus
acde9747-d451-4853-90e3-c966f4c358f4.jpeg,3024,4032,1304,1853,1890,2271,albopictus
ff75c4e4-411a-466e-9de1-9095630f6bf8.jpeg,768,1024,202,357,531,686,culex
6854151f-ebfc-4ade-b95e-c7747112e1d7.jpeg,1024,1820,524,532,701,739,albopictus
04ef95d0-4b9f-43f6-b520-e3f278f25f45.jpeg,1365,1024,602,145,997,510,culex
7863d035-2be3-4826-82e3-680ed53fbfd2.jpeg,3024,4032,991,1187,1883,2514,albopictus
15636f19-7b3f-42b7-99fb-61ea1ae47cc9.jpeg,1024,1365,435,845,621,1044,culex
6cf26e99-be17-4c46-be2b-6d324d51817d.jpeg,1024,2272,311,843,738,1435,culex
42b0c4f9-75c0-4dd4-a42c-e4c3551700ac.jpeg,1080,1644,66,466,1036,1265,albopictus
490cc534-c39e-42c1-9598-e5fb794723b1.jpeg,1352,1803,482,677,795,1054,culex
8739c9e5-8b32-4a45-9192-6fba8fa48767.jpeg,1080,2400,59,898,638,1286,culex
b9e42504-5d54-48ff-b2c1-18e43c0666cb.jpeg,1024,2106,286,973,558,1402,culex
94a42017-e928-4017-ac5b-1b6a99ae919a.jpeg,768,1024,283,514,376,668,culex
6144b1bd-c016-4f6e-bfdb-c51c43af369e.jpeg,768,1024,321,372,434,501,culex
17de6cb6-ef81-4c62-b753-7b4d41d36f46.jpeg,2448,4080,341,1746,1128,2345,albopictus
54a1cf0a-ee63-4f2d-9c49-f7046da49a55.jpeg,2368,4208,1280,1709,1684,2017,albopictus
aba33c0c-b52d-42cb-92d2-888d8bc7d1d3.jpeg,3120,4160,878,2894,1361,3521,culex
973ad093-16d9-4290-af0c-9e02fcab7b52.jpeg,1600,900,716,380,1094,712,albopictus
09430cd0-d445-4372-b2a1-bebad87e94fc.jpeg,3024,4032,588,732,2111,3363,culex
c55cb433-0ab0-4149-b189-4fdd0d210bce.jpeg,3024,4032,1063,1593,1532,2347,albopictus
4ad546bc-4b5b-4ec0-9314-b3895bc4525e.jpeg,1024,1365,726,311,949,802,albopictus
ea83b913-2cd4-4bd5-9a12-0b434ea9e14d.jpeg,3000,4000,1083,985,1747,1837,albopictus
b0b2bc35-3628-4ccb-8707-09816ce4b9ea.jpeg,3024,4032,929,1229,1812,2592,culex
417f821e-1821-4597-b028-f875305155b8.jpeg,768,1024,34,147,687,810,albopictus
8c057af1-e4b0-48b0-945e-4ac1cc2aa1ed.jpeg,3024,4032,1278,1683,1912,2259,culex
5b11c1ef-9296-47b0-b7a0-e56ac17c12dc.jpeg,3024,4032,922,1314,1460,1767,culex
436540fb-816a-4638-9ad7-47df7d2b628b.jpeg,3000,4000,611,1228,1916,2633,culex
56eafb9f-5a9b-4e05-a56f-b5b66fcccc5c.jpeg,1024,1820,101,266,456,1094,culiseta
65cdef91-8d30-4669-9f78-3092a2208757.jpeg,3000,4000,1094,1938,1879,2722,culex
974f7f68-ab3f-40d3-85b7-60c547d95f3f.jpeg,1920,2560,968,1194,1179,1416,albopictus
94fe6aae-8c9a-4144-93b6-d23d4b552f05.jpeg,1024,1365,236,441,570,855,culiseta
dced8639-b6bd-4c9d-8713-f6c3541aa908.jpeg,1458,1449,440,411,1021,923,culex
1239d159-6625-4e8e-b463-8a035ad95aa5.jpeg,2448,3264,564,863,2060,2075,albopictus
8e6d3643-5b31-404b-9af0-0b85d96d6eff.jpeg,3472,4624,1273,2024,2435,2835,japonicus/koreicus
616add0c-b160-4302-9ffe-097029f7e22c.jpeg,770,1027,302,456,659,791,albopictus
48097359-623c-4d38-9613-10c7ce4c90f8.jpeg,768,1024,230,201,697,616,culex
b7907b96-9045-4ce8-bed0-f1c1c0622a25.jpeg,3024,4032,1265,1842,2327,2669,albopictus
2fffc59a-2e4b-415d-9141-138de08a6f04.jpeg,828,1792,282,726,479,885,albopictus
e84d6b16-b7f0-4612-8186-602db02733f5.jpeg,1024,1365,78,74,744,893,culex
48a649f4-ca5c-499d-9183-f2b25b60deee.jpeg,6000,8000,2376,3099,3319,4242,culex
e1b5495a-f5a8-4c46-9685-3f0fdd795639.jpeg,1024,1365,261,472,593,741,albopictus
8e66f058-7527-43a2-9669-b72b63c6ac23.jpeg,3024,4032,632,669,2126,2905,culiseta
4fb6dff9-328e-4c5f-b423-e8bfb718ebbd.jpeg,900,1600,312,753,530,994,albopictus
9f13e2d4-5a61-417a-85dc-bd2d1501607d.jpeg,4000,3000,1359,1200,2235,2575,culex
582ff953-3828-4d09-b5d4-90acd6166806.jpeg,3468,4624,790,1483,1938,2512,albopictus
d6ec4030-222c-4419-affd-1588b80052f1.jpeg,4032,3024,1318,882,2599,1873,albopictus
3380d43a-ce37-46b0-be3c-594f511b9e15.jpeg,2448,3264,842,1105,1473,2039,albopictus
3f55aa3b-21f7-4272-bfe7-48676ed16cf1.jpeg,1820,1024,807,354,1117,693,culex
921020a6-14ed-4031-bbee-adf15ff6dc97.jpeg,768,1024,333,424,487,537,culex
7107025c-6096-43bb-917c-17f76c50105e.jpeg,768,1024,362,407,467,510,culex
b15899d7-f6fc-4c9e-a288-f1a1504aba35.jpeg,3120,4160,41,404,2893,3099,culex
72c17fa7-651c-4162-8894-9c18e1118d17.jpeg,768,1024,183,635,317,775,albopictus
5bf8ad4a-a7c9-400d-8245-01abd13610b5.jpeg,1746,2326,734,1183,1283,1587,culex
97847585-c391-49bc-b16d-efe5ddf1bc75.jpeg,768,1024,393,369,496,515,culex
6313bdb2-f543-4268-8aaa-1bccac3cb6dd.jpeg,768,1024,231,352,581,577,culiseta
c21d3614-5046-4233-a04b-adcf1ba558f3.jpeg,1024,1363,386,635,630,841,albopictus
9e4b231d-4824-4d6e-9d90-43a85b84f088.jpeg,768,1024,296,509,436,659,culex
09127722-ccaa-4c61-bee8-d91ca12d7b7f.jpeg,1080,1354,169,177,807,834,albopictus
b569492b-e420-464f-b1a2-e5585c4021fe.jpeg,768,1024,356,595,434,685,culex
03ef458e-8f40-4d42-811b-f3c2db667e12.jpeg,1365,1024,462,27,868,539,albopictus
98a1d744-fd38-48cc-92d7-72b0d43245f7.jpeg,1024,1365,155,442,647,1020,culex
e575abbf-2b7a-4e4f-a983-4c38dcc74a7a.jpeg,8000,6000,3295,2616,4233,3262,albopictus
b7f2595e-471a-4e69-a2a7-9abcca600af6.jpeg,3000,4000,340,340,2420,3232,albopictus
be364f29-22cd-4424-9cf3-98eab266245a.jpeg,1024,1365,436,741,566,868,culex
2c5a0f52-a311-4469-b451-17458c31062e.jpeg,1960,4032,668,2134,1154,2520,culex
59f38cdc-78ce-4918-ae8e-1571174de8fd.jpeg,1920,2560,811,1111,1090,1412,albopictus
5e0afaaa-c443-4a07-ac2a-8dbe1d8bff1b.jpeg,3024,3024,660,1283,1519,2242,culex
7459e75b-4824-4241-a66a-d45a41bb45a6.jpeg,1024,1365,284,208,782,821,culiseta
be12afce-c1df-4838-81af-a2efba479a00.jpeg,1626,2340,273,699,902,1431,japonicus/koreicus
bbdcfebf-cdab-428c-91b8-bf52a60cdc39.jpeg,1024,1365,83,306,899,957,culex
f3b4b658-02dd-4df9-820d-02cc2b720d03.jpeg,1944,2592,822,1065,1188,1541,culex
a8e444f6-5313-466b-a611-81a5a2cf4b6b.jpeg,768,1024,272,459,429,687,culex
7d7aff4d-7ee4-489d-9300-fddc6c952c84.jpeg,3024,3024,1215,1004,1923,1726,albopictus
38c3e987-0001-4256-bc8f-ed398f5b4126.jpeg,5616,2808,1889,447,2957,1885,albopictus
7801d71f-de8e-4f7d-9d16-78e573dba4f8.jpeg,3024,4032,1238,1859,1630,2140,culex
fc883749-0007-4da0-a0dc-008e18bd7cb4.jpeg,2340,4160,1141,1934,1453,2196,albopictus
e9fe7037-65d3-44a2-89f1-97ab700c90d1.jpeg,4032,2268,1437,1077,2084,1668,albopictus
031d8a3a-abb9-4ba4-baab-5c6334565542.jpeg,3000,4000,1091,1012,2459,2256,culex
67c65bd0-385c-4774-8505-7529b81147f5.jpeg,768,1024,245,361,530,637,culex
78582dbf-6d9c-4bfb-bd54-2817321e3920.jpeg,768,1024,155,229,577,749,culex
516d57e8-875e-40d4-b577-affbbceb8a59.jpeg,1080,790,484,185,576,266,albopictus
6705509f-cd43-4547-90fb-54c5c70baa23.jpeg,1657,1910,517,826,1370,1538,albopictus
1e5d9864-ac9a-447b-bfd8-7688563ca461.jpeg,1024,2219,49,271,874,1257,culex
9cd0bb72-e67b-4a5a-840b-5e69c6d0854e.jpeg,3096,4128,570,1644,1498,2956,culex
974ee6e2-95de-4a1a-a925-a79c22461d2a.jpeg,1024,1365,159,295,615,712,culex
67f7c6eb-9a71-4de1-a2a8-1707994f7c3f.jpeg,3000,4000,1839,1650,2282,2079,albopictus
ef657f89-d923-4ff5-a92d-42734f034a26.jpeg,1908,4032,633,1149,1739,2686,culiseta
55ee6e30-ef81-41a7-b46b-ec2a9551e556.jpeg,2131,2013,862,776,1575,1307,culex
f5b8bb3c-9ec5-46f2-872e-ea00ad006899.jpeg,1456,2592,677,1154,789,1309,albopictus
2589f23d-ec5e-44f3-b21b-7df006f59b59.jpeg,768,1024,333,505,493,628,culex
d8296997-f095-4db7-a58f-223c5290251d.jpeg,768,1024,208,307,490,784,anopheles
56ae6151-fe1d-423b-96f5-d929e61ebaa5.jpeg,4032,1960,1066,145,2109,891,culiseta
8ff306a6-a2d3-489c-a93d-6620335f460b.jpeg,1944,2592,465,851,1571,1977,albopictus
d949c8fb-84fb-4364-bc8f-d57646ed08fc.jpeg,1024,2163,332,841,595,1152,albopictus
e7f11aa9-151f-46d9-8f18-07b0bee71752.jpeg,4000,1846,1873,658,2360,1117,albopictus
bfcb312d-7566-477d-b2a4-411eb4ca37a1.jpeg,1920,1080,615,15,1522,1023,albopictus
fc3369bf-675f-4c69-baff-34bf20b4a746.jpeg,4000,3000,641,863,3366,2550,culex
8def36d4-a7e3-4b0e-a151-6d4dcdc66386.jpeg,1024,1363,305,687,466,889,japonicus/koreicus
31080987-64d1-4d44-9195-7cfe80fdc324.jpeg,1024,1365,421,556,806,972,culex
4dc7b7d5-0e39-4e12-98ee-ba379285724a.jpeg,3024,3024,1314,1218,1666,1540,culex
714a1017-8280-4d5f-8465-c145b5353243.jpeg,1836,3264,361,1641,702,2089,culex
f104402a-d11b-476a-9ec4-fa7fe8909fe9.jpeg,1170,1083,382,245,674,670,culex
e1c1dc04-0c22-4a72-b7f3-fbfcdaa587d4.jpeg,3024,4032,973,935,2005,2919,japonicus/koreicus
b8f8fc4e-2ab6-4bb4-b60e-55cc2eab5bfb.jpeg,2448,3264,871,1811,1269,2219,albopictus
f5490584-740c-4f9c-8569-0a347610fa4e.jpeg,768,1024,234,246,589,573,culex
5e7fc5a3-12f9-4c6b-b527-84f39842fd03.jpeg,1818,1819,681,668,1012,970,albopictus
aa42a09b-9326-46ed-b5de-c9da7d2a4f42.jpeg,4000,3000,1420,511,3699,2449,culex
6a94ffbe-fe5b-4577-adaf-b511bd76ceb9.jpeg,2217,1024,728,178,1629,691,albopictus
798285d3-4ffa-4bdb-9a5f-3be1969108de.jpeg,768,1024,405,481,482,563,culex
1b02ad4f-505b-4593-b70a-63602b338acb.jpeg,985,984,394,263,610,462,albopictus
6cf41577-f086-4009-8e56-d7c042482c59.jpeg,1024,2273,356,888,605,1149,culex
44519108-db71-436d-9959-8f3ef8636879.jpeg,1024,1820,406,735,650,1151,culex
4a3a44d1-f50d-4c19-a92a-b72a01b34372.jpeg,1920,2560,859,1084,1294,1335,culex
0c26fc94-a005-4e72-904c-7bb2dee12796.jpeg,4032,2268,1775,970,2148,1470,albopictus
ba9a8ad2-3380-434c-bc54-971562320948.jpeg,2808,5616,357,1500,2521,4155,culex
0c388be1-6285-4ac0-8023-8ea1aa904578.jpeg,1024,1365,361,584,589,707,culex
7e0aa941-ed6d-4284-81d5-988e490ff652.jpeg,523,651,100,18,485,539,culex
67327e0f-7091-40f8-8af5-135bbaa05ea2.jpeg,3024,4032,1034,2027,1313,2404,culex
f0e35423-551b-4e6f-af5f-da2c4a693ffb.jpeg,3120,4160,1566,1874,2110,2674,albopictus
a72e812f-04ad-4062-abcd-555958f8f8c1.jpeg,4032,1960,2060,183,2645,476,albopictus
2ec80273-e8c6-418b-8ee9-8b6d9b2a8449.jpeg,1024,1365,112,404,476,817,culex
a7673a84-3adf-4d46-bb0d-6e785eab0e32.jpeg,4032,3024,1937,1338,2249,1679,albopictus
b81fcf0d-fe61-40b9-ace4-73091ce0d10b.jpeg,3024,4032,1279,1842,1520,2085,culex
fffee184-69c1-4e3d-8dfa-3060ae571dae.jpeg,1024,1365,340,736,572,889,culex
694cc472-a1ff-4545-8222-e9cce87dc587.jpeg,3000,4000,1024,1887,1606,2548,culex
e1d7868c-2415-476f-867a-0717e3194fee.jpeg,3024,4032,1038,1801,1601,2333,culex
bae37b66-44d3-4d3e-914a-36ba6a1e5fb5.jpeg,3264,2448,1335,428,2249,1262,albopictus
d9cb6d23-5195-45a6-b137-86527390a281.jpeg,2448,3264,1201,1593,1650,2095,albopictus
04d8e86f-01d9-41d5-828f-6650c013cdf8.jpeg,1800,4000,639,1843,927,2164,japonicus/koreicus
ad8f51df-d209-4e2f-ad23-d023bf97427b.jpeg,976,1475,352,535,667,853,culex
f191fbe7-df66-4635-bf05-828eb45a306a.jpeg,1024,1820,61,840,789,1736,culex
12f2c89a-29f8-4c6f-b40e-147c9d452412.jpeg,4032,2268,2100,489,2682,1169,culex
519d39f4-1010-4a5c-a204-3ec308a90255.jpeg,3024,4032,1206,1518,1949,2432,albopictus
ceafac79-322b-4256-8c30-2f3b685e5068.jpeg,5616,2808,1365,44,3480,2418,albopictus
05d00b7d-435c-487b-a8ed-20d418f91c78.jpeg,1160,2576,304,338,872,929,culex
1e893ddb-99d2-4407-a711-584316dde718.jpeg,3024,4032,1222,1748,2026,2803,culex
7e7cd48f-7f05-48f4-bdda-dbcbbfeeb58d.jpeg,3120,4160,1250,2030,1557,2402,albopictus
c1613eb4-8e76-4c12-a96f-984d372d2578.jpeg,1024,1365,399,529,560,654,culex
e281b0ab-0fb5-4a40-ad8a-4a67a1883247.jpeg,483,1024,172,480,304,565,culex
b7720bfa-c504-4020-a11b-e3cc106e6fd9.jpeg,1160,2576,366,748,807,1228,culex
d5a2b804-9db8-45f3-9505-06040de62fa0.jpeg,2448,3264,823,1207,1715,2123,albopictus
ffe0829e-650f-4b26-ab1e-b34127cfc8ad.jpeg,1024,1365,154,550,898,1244,japonicus/koreicus
16ac180e-6b9b-4378-b285-f19308b14fdd.jpeg,3024,4032,741,2622,1712,3453,culex
e6e3cb1f-1218-42cb-8973-92d2d51950e7.jpeg,1968,2293,324,481,651,866,albopictus
f6bf8971-7bdf-4ad4-a4bc-d25c4565df91.jpeg,2592,1458,1017,630,1536,1055,japonicus/koreicus
34ed4952-b790-46d3-bdbf-fba5fabec4bf.jpeg,1408,2130,551,800,937,1225,albopictus
b11965e4-f01c-4b34-b240-da6a5b11639d.jpeg,1200,1600,442,602,695,876,culex
179af360-2337-4cf8-bb75-753d4ca0d091.jpeg,1944,2592,587,318,1624,1529,culex
c820a81b-c088-4718-8981-dce4aa9cc251.jpeg,4032,3024,1001,1003,2488,2141,culiseta
9bf7189f-49a5-44e4-8569-67842b61d239.jpeg,1024,1365,388,623,534,731,culex
491456e7-d4a4-4c25-9b84-7dbdbe8f2051.jpeg,3024,4032,1074,1706,1985,2667,culex
b0114543-8a81-4dd7-8d71-c6cf0d7604e5.jpeg,768,1024,59,64,592,618,culex
1fc74bc0-e6c5-4972-b332-56c1ed35a8f4.jpeg,1024,1367,291,601,421,789,culex
69d7f3fa-7caa-45a2-9260-e798ef34310b.jpeg,718,958,60,188,589,751,albopictus
4a3f9022-5517-4429-8d04-a5e6cdc43892.jpeg,768,1024,213,398,614,804,culex
23cdf93e-6ad3-407e-94d6-a6024e31f4ba.jpeg,3000,4000,1159,2158,1506,2542,culex
fe292c13-d1f3-44c3-bd6c-11b6cf263fd5.jpeg,5616,2808,2337,387,4453,2233,albopictus
090ea6d2-b3a6-4891-b3c9-64338fbf64e6.jpeg,821,821,291,229,543,557,albopictus
78430c84-f4fe-4e83-8054-1cb5cd7ffe66.jpeg,4128,3096,1020,920,3457,2020,culex
a02f30cc-4c0b-4d16-8f46-b9060045af08.jpeg,1024,1365,177,660,319,815,albopictus
f485fcef-f9dc-4a1b-a96c-cb495fbc5140.jpeg,1024,1820,535,960,748,1179,culex
364c63e0-5630-4960-9957-f5d26fcd921a.jpeg,1836,3264,510,1557,928,2051,albopictus
98dfc170-94f8-4536-899a-7f1dce04471f.jpeg,768,1024,168,268,703,796,albopictus
0d068c1a-fc7d-4797-abae-8afc08be660b.jpeg,4000,3000,1060,566,3092,2454,culex
d77bf791-1aa1-4e0f-b463-9f1d375e9b2c.jpeg,1200,1600,504,871,802,1114,culex
736c700d-c7ed-43f6-b5f6-899ee44a226a.jpeg,980,1046,280,208,851,823,albopictus
469f94aa-da6e-4d8e-8825-39675d13fd2f.jpeg,768,1024,137,236,575,649,albopictus
7b188de1-0c16-4f39-ae17-8ba00615c423.jpeg,1357,1198,444,447,808,841,culex
eaebe39c-9aec-44f2-b5e7-7e9dc59c0abe.jpeg,2371,2489,894,664,1780,1997,culex
a70cfac1-ffb0-48c8-a7c3-b994dfb5ed53.jpeg,2612,2368,898,1180,1421,1517,albopictus
0166ca41-c501-4bb6-b1dd-9e9ac485d5b5.jpeg,2163,1024,1013,316,1465,670,culex
93c5e9e0-de60-46da-87b4-f9dc83b75367.jpeg,2600,4624,1869,979,2520,1815,albopictus
805439cf-e5d7-457d-8e60-dbf98f831e41.jpeg,2736,3648,402,463,1201,1308,culex
6cea543b-781a-45c5-8c22-bfca5e56ed3e.jpeg,4248,5664,1706,2412,2389,3175,albopictus
54549de2-4133-4e60-92b4-612ebe8820dc.jpeg,1200,1600,359,623,776,944,albopictus
2dbd384e-dc7e-4e53-9496-cc4a7a50e773.jpeg,809,1303,240,515,490,791,culex
7e6625aa-3fd5-49cc-a765-dc88b2688d01.jpeg,1818,1024,554,462,828,651,culex
c7692c42-06c2-4895-a7d9-a0951c2fb734.jpeg,3096,4128,862,1143,2280,2758,culex
f5d280f1-a6ea-4a07-9f2a-625e54001fb1.jpeg,3024,4032,891,1468,2476,3040,albopictus
4f28a851-06d2-4b78-8bd6-b425bb2991d9.jpeg,4032,3024,1688,1239,2335,1859,culex
0f7f595a-7744-4376-b436-5e8c6dfc0a5c.jpeg,2736,3648,434,1002,1862,2398,culex
9767ef96-d5cf-4209-bf15-46d9dcf8c071.jpeg,768,1024,266,367,746,701,albopictus
b44a8d2a-3109-4f71-9b38-5c5736f85e45.jpeg,719,1198,169,7,653,387,aegypti
0a476dab-874f-4fc2-ba66-9e8502127680.jpeg,1024,1365,220,294,340,460,albopictus
67599439-bc0a-4b17-afcc-3986128d2025.jpeg,1080,1885,38,709,1064,1855,albopictus
2b7a3551-4d33-40ea-8185-7795c23aaaa4.jpeg,1298,1661,559,730,832,1129,albopictus
179a93e5-049e-4933-bbf6-f9520635a827.jpeg,1038,974,408,338,700,655,albopictus
afd34b07-4cb2-477b-96a3-98bbfc97b9e5.jpeg,629,924,74,224,589,906,albopictus
b7e57b82-f15e-4bef-8b34-0512b55ed97e.jpeg,1024,1365,385,497,591,653,culex
b53af9f4-ffda-44f2-873d-1dbe5ca1e1a7.jpeg,768,1024,292,489,452,600,culex
f87a7b89-44c4-4a09-8f74-512f873856d1.jpeg,768,1024,140,496,613,995,culex
ed921daf-0ae3-4e8b-8ab7-e4932cff5750.jpeg,3024,4032,1132,1512,1576,2026,culiseta
8a715bba-f469-4654-b6d1-69472f0897cd.jpeg,768,1024,206,545,337,730,culiseta
942d40f2-aefc-4cb4-8b23-ce255ec92ff2.jpeg,1932,2576,774,1009,1266,1526,culex
28290f19-69ba-4853-89e9-9daf65c0993f.jpeg,768,1024,221,423,515,685,culex
970545b2-ad81-4441-a7bf-7908716fe902.jpeg,3000,4000,958,1203,2141,2804,anopheles
109ef7fa-8393-4eb9-9ecc-3b958988e16d.jpeg,3024,4032,950,1271,1951,1913,culex
50a37b8c-2829-4eb4-afa3-bfff67617ea4.jpeg,768,1024,561,259,675,340,culex
c677897a-b3a9-4b40-bac6-a630654bb0ba.jpeg,1317,1426,413,608,707,980,culex
ac04ab9c-eff4-4f18-9f1d-0803fb0a4933.jpeg,2988,5312,1584,609,1965,1002,culex
4843ce55-17e0-48e3-a958-d1f9a647051a.jpeg,3024,4032,980,1392,1748,2193,culex
36fd7066-a79f-44dd-966c-119cb9df04b3.jpeg,3120,4160,860,1321,1358,1847,culex
083cbf67-4eae-4566-988f-65fc9c01c917.jpeg,1125,1328,63,280,853,1126,albopictus
5d3eec84-da2e-47a2-8a50-224ba5bed0e5.jpeg,3052,2531,1353,1448,1919,2075,albopictus
54bdd199-8dba-4049-a850-2f0a507d2e58.jpeg,3000,4000,386,727,2574,3562,culex
9dac9ef4-9982-4e49-b515-afb033f6c744.jpeg,1600,1200,614,524,987,874,japonicus/koreicus
81718883-e3a5-402f-b079-a3264ff434b5.jpeg,2163,1024,839,325,1236,644,culex
9cdbef6a-c273-4536-a163-508440bfee01.jpeg,724,966,93,18,709,918,culiseta
eebabd64-415d-423c-afe8-6909726416cf.jpeg,2250,4000,16,1105,2060,2827,culex
81294a6e-1f26-43f8-a70f-b47d8b1ae106.jpeg,768,1024,316,437,407,567,culex
ecf125e0-b33f-4de3-b1b6-c6c7ed9e6986.jpeg,750,1000,286,424,422,581,albopictus
15061f82-4aca-494a-ac43-68df7cbf18d2.jpeg,4160,3120,1796,804,2592,1942,albopictus
a96b2843-71af-4f20-a415-a56d7b864e66.jpeg,3024,4032,1438,2075,1718,2292,albopictus
ba3e440c-766f-4769-92af-aee0e47709d8.jpeg,768,1024,381,205,471,295,albopictus
3a00bf9c-026d-484c-85ee-a125756cfa4b.jpeg,768,1024,195,172,673,864,culex
d936bc5f-78c0-47a9-88ec-d7e5a8c5b0b2.jpeg,1600,1200,891,273,1298,612,albopictus
5e755342-70fd-41c9-b97f-2e8518d88229.jpeg,3024,4032,883,1655,1765,3126,albopictus
5efe194d-d3f6-44c9-828c-e09f38060180.jpeg,768,1024,59,156,278,406,culex
4ffa4b4d-b61e-4373-81c2-bec208198e69.jpeg,1024,1365,98,395,755,1250,culiseta
34708894-ff23-4209-bd6f-bcd29dff5415.jpeg,3024,4032,661,1645,1103,2196,albopictus
a80a9fae-7279-4bee-881a-5bb14f0125b7.jpeg,2240,3968,1239,1630,1606,1988,albopictus
5d202378-d4af-44a9-a64f-edb7b64a1e20.jpeg,2208,1241,292,110,1413,1157,albopictus
2bf89ac7-8ef4-4518-90df-0aee869665c4.jpeg,1232,1643,397,638,751,939,albopictus
f133346f-1af8-47b3-8b03-a8550a9c8eca.jpeg,982,1775,268,780,711,1239,albopictus
b67b559b-50c7-4321-a435-47f9e5def260.jpeg,1717,1837,271,296,1468,1366,culex
75674b48-71e3-416b-9454-a4e3c4271d7b.jpeg,4032,3024,861,859,3783,2923,culex
15f15906-a92a-434b-a4ae-1e106f76e57b.jpeg,3492,4656,1310,2426,1772,2926,culex
31e6932d-8744-41cd-8102-af812df67d8b.jpeg,768,1024,346,567,441,659,culex
15992857-2133-44df-a1de-749213626b26.jpeg,3000,4000,929,2385,1498,2834,culex
a7275d04-a043-4e72-a366-dcb404b677d7.jpeg,3120,4160,1226,2121,1764,2527,culex
fe385bd3-e963-483b-a265-ecbd36533546.jpeg,768,1024,167,23,579,738,culex
a17b008d-ed23-4390-935b-00a6d5d956ad.jpeg,720,1280,114,750,638,1205,albopictus
b2adcca1-5e00-434e-89d3-65c09cd383ae.jpeg,1200,1600,358,433,676,641,albopictus
e1266adf-74e9-46fc-8bfc-c6994353535c.jpeg,3024,4032,815,948,1770,2014,culex
c1db492f-ff9b-4f50-b18e-d89d0b9fbad2.jpeg,2128,4608,552,1018,1816,2320,albopictus
65cfaa02-4786-4a55-89a5-a98262db9c89.jpeg,768,1024,338,455,405,559,culex
56b8b533-15bc-4ec4-bf16-7cc44b20db5c.jpeg,4032,3024,1736,840,2907,2488,culex
0afacf22-1a8f-4039-b77c-cc2cad74b1c1.jpeg,1679,2000,262,739,1181,1408,culex
2d3644f5-6005-40a0-b2dc-caf4a602a60c.jpeg,1920,2560,901,1182,1132,1474,albopictus
a1484491-3ff8-4578-a24e-30523e88720a.jpeg,2448,3264,616,1562,1429,2242,albopictus
f7111734-8901-4d2d-9706-7cb550e48a73.jpeg,2160,3840,701,1970,1061,2280,culiseta
e2e5abac-9c25-49a7-9603-7bdbfc5031df.jpeg,450,455,124,97,357,401,albopictus
c258f385-f551-48fb-bcd7-5691b699e33d.jpeg,2752,5664,1189,2584,1817,3255,albopictus
1139e4d8-ac77-482e-b82e-275eed16a905.jpeg,3024,4032,1774,1541,2245,2018,culex
5209a37a-3f53-4c12-b3ce-1d7eb58180f3.jpeg,5312,2988,1975,761,3185,1550,albopictus
118cb9ec-629d-4f47-8a65-9384b2710f63.jpeg,3000,4000,462,291,2879,2872,culex
ae6202ec-9ce6-4883-8c03-e8e4773dc0fd.jpeg,3000,4000,366,530,2922,2645,culex
781a0170-5c54-4cec-bada-d38d9275c6f5.jpeg,1020,1317,437,503,686,834,albopictus
b8749af1-2c85-46e3-a8b1-f5a97775e2b9.jpeg,3000,4000,882,2103,1291,2523,albopictus
c411a72a-5b5e-4a1d-9ec8-fb5c30955829.jpeg,1024,1024,230,209,726,613,culex
c45f1a34-5167-43e3-9198-13c66ff78e2f.jpeg,1844,4000,632,373,1784,1857,albopictus
42bdf806-c087-419c-892f-74dbfe16e59f.jpeg,3024,4032,1141,1581,2042,3034,albopictus
70427f17-4622-4fcb-b0bd-ddefb7d84181.jpeg,2592,1458,1201,473,1629,900,albopictus
c8cf0750-47f2-45d2-950a-3dce1b9ceb70.jpeg,4032,2268,55,479,2104,2190,anopheles
b6f45852-d316-47a0-9568-a22e91af1879.jpeg,828,1792,161,677,639,1268,culex
6e649305-aae5-4de3-bae4-6ba5d21f44ea.jpeg,768,1024,312,461,416,625,culex
eeffbeef-14f0-4ff8-b157-1bfd59ca700f.jpeg,2448,3264,696,1553,1128,2042,albopictus
08718e73-1fb6-461b-8697-003f60d0b735.jpeg,1261,1423,526,506,812,914,culex
11ef9da2-1e5d-40e9-b67b-ce34f98e7964.jpeg,2576,1932,772,690,1385,1285,culex
72305670-c1ee-4f6c-bae6-053c0cde372a.jpeg,2736,3648,1313,2106,1771,2551,japonicus/koreicus
aba4c268-17ed-4407-92f5-93cd7a1fe2d4.jpeg,1944,2592,717,1045,1356,2134,culex
8629c479-969b-41d0-8855-d5ef8b217a87.jpeg,3024,4032,978,1835,1603,2473,culex
f6dfe65e-a212-4894-b03c-c78d0bdd093e.jpeg,1798,2050,360,645,1301,1338,culex
39449d4f-af0c-4233-9f6a-229b89669aaf.jpeg,1439,1998,521,948,1120,1702,culex
